Plate Date,DayNum,Plate ID,Column (Letter),Row (Number),Species,Notes (uncertain ID),,,,Species Codes,,,,,,,
1-May-12,0,A4,C,2,X,,,,,,,,,,,,
1-May-12,0,A4,C,3,X,,,,,,,,,,,,
1-May-12,0,A4,C,4,X,,,,,,,,,,,,
1-May-12,0,A4,C,5,X,,,,,,,,,,,,
1-May-12,0,A4,C,6,X,,,,,,,,,,,,
1-May-12,0,A4,C,7,X,,,,,,,,,,,,
1-May-12,0,A4,C,8,X,,,,,,,,,,,,
1-May-12,0,A4,C,9,X,,,,,,,,,,,,
1-May-12,0,A4,C,10,X,,,,,,,,,,,,
1-May-12,0,A4,C,11,X,,,,,,,,,,,,
1-May-12,0,A4,D,1,X,,,,,,,,,,,,
1-May-12,0,A4,D,2,X,,,,,,,,,,,,
1-May-12,0,A4,D,3,X,,,,,,,,,,,,
1-May-12,0,A4,D,4,X,,,,,,,,,,,,
1-May-12,0,A4,D,5,X,,,,,,,,,,,,
1-May-12,0,A4,D,6,X,,,,,,,,,,,,
1-May-12,0,A4,D,7,X,,,,,,,,,,,,
1-May-12,0,A4,D,8,X,,,,,,,,,,,,
1-May-12,0,A4,D,9,X,,,,,,,,,,,,
1-May-12,0,A4,D,10,X,,,,,,,,,,,,
1-May-12,0,A4,D,11,X,,,,,,,,,,,,
1-May-12,0,A4,D,12,X,,,,,,,,,,,,
1-May-12,0,A4,E,1,X,,,,,,,,,,,,
1-May-12,0,A4,E,2,X,,,,,,,,,,,,
1-May-12,0,A4,E,3,X,,,,,,,,,,,,
1-May-12,0,A4,E,4,X,,,,,,,,,,,,
1-May-12,0,A4,E,5,X,,,,,,,,,,,,
1-May-12,0,A4,E,6,X,,,,,,,,,,,,
1-May-12,0,A4,E,7,X,,,,,,,,,,,,
1-May-12,0,A4,E,8,X,,,,,,,,,,,,
1-May-12,0,A4,E,9,X,,,,,,,,,,,,
1-May-12,0,A4,E,10,X,,,,,,,,,,,,
1-May-12,0,A4,E,11,X,,,,,,,,,,,,
1-May-12,0,A4,F,1,X,,,,,,,,,,,,
1-May-12,0,A4,F,2,X,,,,,,,,,,,,
1-May-12,0,A4,F,3,X,,,,,,,,,,,,
1-May-12,0,A4,F,4,X,,,,,,,,,,,,
1-May-12,0,A4,F,5,X,,,,,,,,,,,,
1-May-12,0,A4,F,6,X,,,,,,,,,,,,
1-May-12,0,A4,F,7,X,,,,,,,,,,,,
1-May-12,0,A4,F,8,X,,,,,,,,,,,,
1-May-12,0,A4,F,9,X,,,,,,,,,,,,
1-May-12,0,A4,F,10,X,,,,,,,,,,,,
1-May-12,0,A4,F,11,X,,,,,,,,,,,,
1-May-12,0,A4,F,12,X,,,,,,,,,,,,
1-May-12,0,A4,G,1,X,,,,,,,,,,,,
1-May-12,0,A4,G,2,X,,,,,,,,,,,,
1-May-12,0,A4,G,3,X,,,,,,,,,,,,
1-May-12,0,A4,G,4,X,,,,,,,,,,,,
1-May-12,0,A4,G,5,X,,,,,,,,,,,,
1-May-12,0,A4,G,6,X,,,,,,,,,,,,
1-May-12,0,A4,G,7,X,,,,,,,,,,,,
1-May-12,0,A4,G,8,X,,,,,,,,,,,,
1-May-12,0,A4,G,9,X,,,,,,,,,,,,
1-May-12,0,A4,G,10,X,,,,,,,,,,,,
1-May-12,0,A4,G,11,X,,,,,,,,,,,,
1-May-12,0,A4,H,1,X,,,,,,,,,,,,
1-May-12,0,A4,H,2,X,,,,,,,,,,,,
1-May-12,0,A4,H,3,X,,,,,,,,,,,,
1-May-12,0,A4,H,4,X,,,,,,,,,,,,
1-May-12,0,A4,H,5,X,,,,,,,,,,,,
1-May-12,0,A4,H,6,X,,,,,,,,,,,,
1-May-12,0,A4,H,7,X,,,,,,,,,,,,
1-May-12,0,A4,H,8,X,,,,,,,,,,,,
1-May-12,0,A4,H,9,X,,,,,,,,,,,,
1-May-12,0,A4,H,10,X,,,,,,,,,,,,
1-May-12,0,A4,H,11,X,,,,,,,,,,,,
1-May-12,0,A4,H,12,X,,,,,,,,,,,,
1-May-12,0,A4,I,1,X,,,,,,,,,,,,
1-May-12,0,A4,I,2,X,,,,,,,,,,,,
1-May-12,0,A4,I,3,X,,,,,,,,,,,,
1-May-12,0,A4,I,4,X,,,,,,,,,,,,
1-May-12,0,A4,I,5,X,,,,,,,,,,,,
1-May-12,0,A4,I,6,X,,,,,,,,,,,,
1-May-12,0,A4,I,7,X,,,,,,,,,,,,
1-May-12,0,A4,I,8,X,,,,,,,,,,,,
1-May-12,0,A4,I,9,X,,,,,,,,,,,,
1-May-12,0,A4,I,10,X,,,,,,,,,,,,
1-May-12,0,A4,I,11,X,,,,,,,,,,,,
1-May-12,0,A4,J,1,X,,,,,,,,,,,,
1-May-12,0,A4,J,2,X,,,,,,,,,,,,
1-May-12,0,A4,J,3,X,,,,,,,,,,,,
1-May-12,0,A4,J,4,X,,,,,,,,,,,,
1-May-12,0,A4,J,5,X,,,,,,,,,,,,
1-May-12,0,A4,J,6,X,,,,,,,,,,,,
1-May-12,0,A4,J,7,X,,,,,,,,,,,,
1-May-12,0,A4,J,8,X,,,,,,,,,,,,
1-May-12,0,A4,J,9,X,,,,,,,,,,,,
1-May-12,0,A4,J,10,X,,,,,,,,,,,,
1-May-12,0,A4,J,11,X,,,,,,,,,,,,
1-May-12,0,A4,J,12,X,,,,,,,,,,,,
1-May-12,0,A4,K,1,X,,,,,,,,,,,,
1-May-12,0,A4,K,2,X,,,,,,,,,,,,
1-May-12,0,A4,K,3,X,,,,,,,,,,,,
1-May-12,0,A4,K,4,X,,,,,,,,,,,,
1-May-12,0,A4,K,5,X,,,,,,,,,,,,
1-May-12,0,A4,K,6,X,,,,,,,,,,,,
1-May-12,0,A4,K,7,X,,,,,,,,,,,,
1-May-12,0,A4,K,8,X,,,,,,,,,,,,
1-May-12,0,A4,K,9,X,,,,,,,,,,,,
1-May-12,0,A4,K,10,X,,,,,,,,,,,,
1-May-12,0,A4,K,11,X,,,,,,,,,,,,
1-May-12,0,A4,L,1,X,,,,,,,,,,,,
1-May-12,0,A4,L,2,X,,,,,,,,,,,,
1-May-12,0,A4,L,3,X,,,,,,,,,,,,
1-May-12,0,A4,L,4,X,,,,,,,,,,,,
1-May-12,0,A4,L,5,X,,,,,,,,,,,,
1-May-12,0,A4,L,6,X,,,,,,,,,,,,
1-May-12,0,A4,L,7,X,,,,,,,,,,,,
1-May-12,0,A4,L,8,X,,,,,,,,,,,,
1-May-12,0,A4,L,9,X,,,,,,,,,,,,
1-May-12,0,A4,L,10,X,,,,,,,,,,,,
1-May-12,0,A4,L,11,X,,,,,,,,,,,,
1-May-12,0,A4,L,12,X,,,,,,,,,,,,
1-May-12,0,A4,M,1,X,,,,,,,,,,,,
1-May-12,0,A4,M,2,X,,,,,,,,,,,,
1-May-12,0,A4,M,3,X,,,,,,,,,,,,
1-May-12,0,A4,M,4,X,,,,,,,,,,,,
1-May-12,0,A4,M,5,X,,,,,,,,,,,,
1-May-12,0,A4,M,6,X,,,,,,,,,,,,
1-May-12,0,A4,M,7,X,,,,,,,,,,,,
1-May-12,0,A4,M,8,X,,,,,,,,,,,,
1-May-12,0,A4,M,9,X,,,,,,,,,,,,
1-May-12,0,A4,M,10,X,,,,,,,,,,,,
1-May-12,0,A4,M,11,X,,,,,,,,,,,,
1-May-12,0,A5,A,1,X,,,,,,,,,,,,
1-May-12,0,A5,A,2,X,,,,,,,,,,,,
1-May-12,0,A5,A,3,X,,,,,,,,,,,,
1-May-12,0,A5,A,4,X,,,,,,,,,,,,
1-May-12,0,A5,A,5,X,,,,,,,,,,,,
1-May-12,0,A5,A,6,X,,,,,,,,,,,,
1-May-12,0,A5,A,7,X,,,,,,,,,,,,
1-May-12,0,A5,A,8,X,,,,,,,,,,,,
1-May-12,0,A5,A,9,X,,,,,,,,,,,,
1-May-12,0,A5,A,10,X,,,,,,,,,,,,
1-May-12,0,A5,A,11,X,,,,,,,,,,,,
1-May-12,0,A5,B,1,X,,,,,,,,,,,,
1-May-12,0,A5,B,2,X,,,,,,,,,,,,
1-May-12,0,A5,B,3,X,,,,,,,,,,,,
1-May-12,0,A5,B,4,X,,,,,,,,,,,,
1-May-12,0,A5,B,5,X,,,,,,,,,,,,
1-May-12,0,A5,B,6,X,,,,,,,,,,,,
1-May-12,0,A5,B,7,X,,,,,,,,,,,,
1-May-12,0,A5,B,8,X,,,,,,,,,,,,
1-May-12,0,A5,B,9,X,,,,,,,,,,,,
1-May-12,0,A5,B,10,X,,,,,,,,,,,,
1-May-12,0,A5,B,11,X,,,,,,,,,,,,
1-May-12,0,A5,B,12,X,,,,,,,,,,,,
1-May-12,0,A5,C,1,X,,,,,,,,,,,,
1-May-12,0,A5,C,2,X,,,,,,,,,,,,
1-May-12,0,A5,C,3,X,,,,,,,,,,,,
1-May-12,0,A5,C,4,X,,,,,,,,,,,,
1-May-12,0,A5,C,5,X,,,,,,,,,,,,
1-May-12,0,A5,C,6,X,,,,,,,,,,,,
1-May-12,0,A5,C,7,X,,,,,,,,,,,,
1-May-12,0,A5,C,8,X,,,,,,,,,,,,
1-May-12,0,A5,C,9,X,,,,,,,,,,,,
1-May-12,0,A5,C,10,X,,,,,,,,,,,,
1-May-12,0,A5,C,11,X,,,,,,,,,,,,
1-May-12,0,A5,D,1,X,,,,,,,,,,,,
1-May-12,0,A5,D,2,X,,,,,,,,,,,,
1-May-12,0,A5,D,3,X,,,,,,,,,,,,
1-May-12,0,A5,D,4,X,,,,,,,,,,,,
1-May-12,0,A5,D,5,X,,,,,,,,,,,,
1-May-12,0,A5,D,6,X,,,,,,,,,,,,
1-May-12,0,A5,D,7,X,,,,,,,,,,,,
1-May-12,0,A5,D,8,X,,,,,,,,,,,,
1-May-12,0,A5,D,9,X,,,,,,,,,,,,
1-May-12,0,A5,D,10,X,,,,,,,,,,,,
1-May-12,0,A5,D,11,X,,,,,,,,,,,,
1-May-12,0,A5,D,12,X,,,,,,,,,,,,
1-May-12,0,A5,E,1,X,,,,,,,,,,,,
1-May-12,0,A5,E,2,X,,,,,,,,,,,,
1-May-12,0,A5,E,3,X,,,,,,,,,,,,
1-May-12,0,A5,E,4,X,,,,,,,,,,,,
1-May-12,0,A5,E,5,X,,,,,,,,,,,,
1-May-12,0,A5,E,6,X,,,,,,,,,,,,
1-May-12,0,A5,E,7,X,,,,,,,,,,,,
1-May-12,0,A5,E,8,X,,,,,,,,,,,,
1-May-12,0,A5,E,9,X,,,,,,,,,,,,
1-May-12,0,A5,E,10,X,,,,,,,,,,,,
1-May-12,0,A5,E,11,X,,,,,,,,,,,,
1-May-12,0,A5,F,1,X,,,,,,,,,,,,
1-May-12,0,A5,F,2,X,,,,,,,,,,,,
1-May-12,0,A5,F,3,X,,,,,,,,,,,,
1-May-12,0,A5,F,4,X,,,,,,,,,,,,
1-May-12,0,A5,F,5,X,,,,,,,,,,,,
1-May-12,0,A5,F,6,X,,,,,,,,,,,,
1-May-12,0,A5,F,7,X,,,,,,,,,,,,
1-May-12,0,A5,F,8,X,,,,,,,,,,,,
1-May-12,0,A5,F,9,X,,,,,,,,,,,,
1-May-12,0,A5,F,10,X,,,,,,,,,,,,
1-May-12,0,A5,F,11,X,,,,,,,,,,,,
1-May-12,0,A5,F,12,X,,,,,,,,,,,,
1-May-12,0,A5,G,1,X,,,,,,,,,,,,
1-May-12,0,A5,G,2,X,,,,,,,,,,,,
1-May-12,0,A5,G,3,X,,,,,,,,,,,,
1-May-12,0,A5,G,4,X,,,,,,,,,,,,
1-May-12,0,A5,G,5,X,,,,,,,,,,,,
1-May-12,0,A5,G,6,X,,,,,,,,,,,,
1-May-12,0,A5,G,7,X,,,,,,,,,,,,
1-May-12,0,A5,G,8,X,,,,,,,,,,,,
1-May-12,0,A5,G,9,X,,,,,,,,,,,,
1-May-12,0,A5,G,10,X,,,,,,,,,,,,
1-May-12,0,A5,G,11,X,,,,,,,,,,,,
1-May-12,0,A5,H,1,X,,,,,,,,,,,,
1-May-12,0,A5,H,2,X,,,,,,,,,,,,
1-May-12,0,A5,H,3,X,,,,,,,,,,,,
1-May-12,0,A5,H,4,X,,,,,,,,,,,,
1-May-12,0,A5,H,5,X,,,,,,,,,,,,
1-May-12,0,A5,H,6,X,,,,,,,,,,,,
1-May-12,0,A5,H,7,X,,,,,,,,,,,,
1-May-12,0,A5,H,8,X,,,,,,,,,,,,
1-May-12,0,A5,H,9,X,,,,,,,,,,,,
1-May-12,0,A5,H,10,X,,,,,,,,,,,,
1-May-12,0,A5,H,11,X,,,,,,,,,,,,
1-May-12,0,A5,H,12,X,,,,,,,,,,,,
1-May-12,0,A5,I,1,X,,,,,,,,,,,,
1-May-12,0,A5,I,2,X,,,,,,,,,,,,
1-May-12,0,A5,I,3,X,,,,,,,,,,,,
1-May-12,0,A5,I,4,X,,,,,,,,,,,,
1-May-12,0,A5,I,5,X,,,,,,,,,,,,
1-May-12,0,A5,I,6,X,,,,,,,,,,,,
1-May-12,0,A5,I,7,X,,,,,,,,,,,,
1-May-12,0,A5,I,8,X,,,,,,,,,,,,
1-May-12,0,A5,I,9,X,,,,,,,,,,,,
1-May-12,0,A5,I,10,X,,,,,,,,,,,,
1-May-12,0,A5,I,11,X,,,,,,,,,,,,
1-May-12,0,A5,J,1,X,,,,,,,,,,,,
1-May-12,0,A5,J,2,X,,,,,,,,,,,,
1-May-12,0,A5,J,3,X,,,,,,,,,,,,
1-May-12,0,A5,J,4,X,,,,,,,,,,,,
1-May-12,0,A5,J,5,X,,,,,,,,,,,,
1-May-12,0,A5,J,6,X,,,,,,,,,,,,
1-May-12,0,A5,J,7,X,,,,,,,,,,,,
1-May-12,0,A5,J,8,X,,,,,,,,,,,,
1-May-12,0,A5,J,9,X,,,,,,,,,,,,
1-May-12,0,A5,J,10,X,,,,,,,,,,,,
1-May-12,0,A5,J,11,X,,,,,,,,,,,,
1-May-12,0,A5,J,12,X,,,,,,,,,,,,
1-May-12,0,A5,K,1,X,,,,,,,,,,,,
1-May-12,0,A5,K,2,X,,,,,,,,,,,,
1-May-12,0,A5,K,3,X,,,,,,,,,,,,
1-May-12,0,A5,K,4,X,,,,,,,,,,,,
1-May-12,0,A5,K,5,X,,,,,,,,,,,,
1-May-12,0,A5,K,6,X,,,,,,,,,,,,
1-May-12,0,A5,K,7,X,,,,,,,,,,,,
1-May-12,0,A5,K,8,X,,,,,,,,,,,,
1-May-12,0,A5,K,9,X,,,,,,,,,,,,
1-May-12,0,A5,K,10,X,,,,,,,,,,,,
1-May-12,0,A5,K,11,X,,,,,,,,,,,,
1-May-12,0,A5,L,1,X,,,,,,,,,,,,
1-May-12,0,A5,L,2,X,,,,,,,,,,,,
1-May-12,0,A5,L,3,X,,,,,,,,,,,,
1-May-12,0,A5,L,4,X,,,,,,,,,,,,
1-May-12,0,A5,L,5,X,,,,,,,,,,,,
1-May-12,0,A5,L,6,X,,,,,,,,,,,,
1-May-12,0,A5,L,7,X,,,,,,,,,,,,
1-May-12,0,A5,L,8,X,,,,,,,,,,,,
1-May-12,0,A5,L,9,X,,,,,,,,,,,,
1-May-12,0,A5,L,10,X,,,,,,,,,,,,
1-May-12,0,A5,L,11,X,,,,,,,,,,,,
1-May-12,0,A5,L,12,X,,,,,,,,,,,,
1-May-12,0,A5,M,1,X,,,,,,,,,,,,
1-May-12,0,A5,M,2,X,,,,,,,,,,,,
1-May-12,0,A5,M,3,X,,,,,,,,,,,,
1-May-12,0,A5,M,4,X,,,,,,,,,,,,
1-May-12,0,A5,M,5,X,,,,,,,,,,,,
1-May-12,0,A5,M,6,X,,,,,,,,,,,,
1-May-12,0,A5,M,7,X,,,,,,,,,,,,
1-May-12,0,A5,M,8,X,,,,,,,,,,,,
1-May-12,0,A5,M,9,X,,,,,,,,,,,,
1-May-12,0,A5,M,10,X,,,,,,,,,,,,
1-May-12,0,A5,M,11,X,,,,,,,,,,,,
1-May-12,0,A6,A,1,X,,,,,,,,,,,,
1-May-12,0,A6,A,2,X,,,,,,,,,,,,
1-May-12,0,A6,A,3,X,,,,,,,,,,,,
1-May-12,0,A6,A,4,X,,,,,,,,,,,,
1-May-12,0,A6,A,5,X,,,,,,,,,,,,
1-May-12,0,A6,A,6,X,,,,,,,,,,,,
1-May-12,0,A6,A,7,X,,,,,,,,,,,,
1-May-12,0,A6,A,8,X,,,,,,,,,,,,
1-May-12,0,A6,A,9,X,,,,,,,,,,,,
1-May-12,0,A6,A,10,X,,,,,,,,,,,,
1-May-12,0,A6,A,11,X,,,,,,,,,,,,
1-May-12,0,A6,B,1,X,,,,,,,,,,,,
1-May-12,0,A6,B,2,X,,,,,,,,,,,,
1-May-12,0,A6,B,3,X,,,,,,,,,,,,
1-May-12,0,A6,B,4,X,,,,,,,,,,,,
1-May-12,0,A6,B,5,X,,,,,,,,,,,,
1-May-12,0,A6,B,6,X,,,,,,,,,,,,
1-May-12,0,A6,B,7,X,,,,,,,,,,,,
1-May-12,0,A6,B,8,X,,,,,,,,,,,,
1-May-12,0,A6,B,9,X,,,,,,,,,,,,
1-May-12,0,A6,B,10,X,,,,,,,,,,,,
1-May-12,0,A6,B,11,X,,,,,,,,,,,,
1-May-12,0,A6,B,12,X,,,,,,,,,,,,
1-May-12,0,A6,C,1,X,,,,,,,,,,,,
1-May-12,0,A6,C,2,X,,,,,,,,,,,,
1-May-12,0,A6,C,3,X,,,,,,,,,,,,
1-May-12,0,A6,C,4,X,,,,,,,,,,,,
1-May-12,0,A6,C,5,X,,,,,,,,,,,,
1-May-12,0,A6,C,6,X,,,,,,,,,,,,
1-May-12,0,A6,C,7,X,,,,,,,,,,,,
1-May-12,0,A6,C,8,X,,,,,,,,,,,,
1-May-12,0,A6,C,9,X,,,,,,,,,,,,
1-May-12,0,A6,C,10,X,,,,,,,,,,,,
1-May-12,0,A6,C,11,X,,,,,,,,,,,,
1-May-12,0,A6,D,1,X,,,,,,,,,,,,
1-May-12,0,A6,D,2,X,,,,,,,,,,,,
1-May-12,0,A6,D,3,X,,,,,,,,,,,,
1-May-12,0,A6,D,4,X,,,,,,,,,,,,
1-May-12,0,A6,D,5,X,,,,,,,,,,,,
1-May-12,0,A6,D,6,X,,,,,,,,,,,,
1-May-12,0,A6,D,7,X,,,,,,,,,,,,
1-May-12,0,A6,D,8,X,,,,,,,,,,,,
1-May-12,0,A6,D,9,X,,,,,,,,,,,,
1-May-12,0,A6,D,10,X,,,,,,,,,,,,
1-May-12,0,A6,D,11,X,,,,,,,,,,,,
1-May-12,0,A6,D,12,X,,,,,,,,,,,,
1-May-12,0,A6,E,1,X,,,,,,,,,,,,
1-May-12,0,A6,E,2,X,,,,,,,,,,,,
1-May-12,0,A6,E,3,X,,,,,,,,,,,,
1-May-12,0,A6,E,4,X,,,,,,,,,,,,
1-May-12,0,A6,E,5,X,,,,,,,,,,,,
1-May-12,0,A6,E,6,X,,,,,,,,,,,,
1-May-12,0,A6,E,7,X,,,,,,,,,,,,
1-May-12,0,A6,E,8,X,,,,,,,,,,,,
1-May-12,0,A6,E,9,X,,,,,,,,,,,,
1-May-12,0,A6,E,10,X,,,,,,,,,,,,
1-May-12,0,A6,E,11,X,,,,,,,,,,,,
1-May-12,0,A6,F,1,X,,,,,,,,,,,,
1-May-12,0,A6,F,2,X,,,,,,,,,,,,
1-May-12,0,A6,F,3,X,,,,,,,,,,,,
1-May-12,0,A6,F,4,X,,,,,,,,,,,,
1-May-12,0,A6,F,5,X,,,,,,,,,,,,
1-May-12,0,A6,F,6,X,,,,,,,,,,,,
1-May-12,0,A6,F,7,X,,,,,,,,,,,,
1-May-12,0,A6,F,8,X,,,,,,,,,,,,
1-May-12,0,A6,F,9,X,,,,,,,,,,,,
1-May-12,0,A6,F,10,X,,,,,,,,,,,,
1-May-12,0,A6,F,11,X,,,,,,,,,,,,
1-May-12,0,A6,F,12,X,,,,,,,,,,,,
1-May-12,0,A6,G,1,X,,,,,,,,,,,,
1-May-12,0,A6,G,2,X,,,,,,,,,,,,
1-May-12,0,A6,G,3,X,,,,,,,,,,,,
1-May-12,0,A6,G,4,X,,,,,,,,,,,,
1-May-12,0,A6,G,5,X,,,,,,,,,,,,
1-May-12,0,A6,G,6,X,,,,,,,,,,,,
1-May-12,0,A6,G,7,X,,,,,,,,,,,,
1-May-12,0,A6,G,8,X,,,,,,,,,,,,
1-May-12,0,A6,G,9,X,,,,,,,,,,,,
1-May-12,0,A6,G,10,X,,,,,,,,,,,,
1-May-12,0,A6,G,11,X,,,,,,,,,,,,
1-May-12,0,A6,H,1,X,,,,,,,,,,,,
1-May-12,0,A6,H,2,X,,,,,,,,,,,,
1-May-12,0,A6,H,3,X,,,,,,,,,,,,
1-May-12,0,A6,H,4,X,,,,,,,,,,,,
1-May-12,0,A6,H,5,X,,,,,,,,,,,,
1-May-12,0,A6,H,6,X,,,,,,,,,,,,
1-May-12,0,A6,H,7,X,,,,,,,,,,,,
1-May-12,0,A6,H,8,X,,,,,,,,,,,,
1-May-12,0,A6,H,9,X,,,,,,,,,,,,
1-May-12,0,A6,H,10,X,,,,,,,,,,,,
1-May-12,0,A6,H,11,X,,,,,,,,,,,,
1-May-12,0,A6,H,12,X,,,,,,,,,,,,
1-May-12,0,A6,I,1,X,,,,,,,,,,,,
1-May-12,0,A6,I,2,X,,,,,,,,,,,,
1-May-12,0,A6,I,3,X,,,,,,,,,,,,
1-May-12,0,A6,I,4,X,,,,,,,,,,,,
1-May-12,0,A6,I,5,X,,,,,,,,,,,,
1-May-12,0,A6,I,6,X,,,,,,,,,,,,
1-May-12,0,A6,I,7,X,,,,,,,,,,,,
1-May-12,0,A6,I,8,X,,,,,,,,,,,,
1-May-12,0,A6,I,9,X,,,,,,,,,,,,
1-May-12,0,A6,I,10,X,,,,,,,,,,,,
1-May-12,0,A6,I,11,X,,,,,,,,,,,,
1-May-12,0,A6,J,1,X,,,,,,,,,,,,
1-May-12,0,A6,J,2,X,,,,,,,,,,,,
1-May-12,0,A6,J,3,X,,,,,,,,,,,,
1-May-12,0,A6,J,4,X,,,,,,,,,,,,
1-May-12,0,A6,J,5,X,,,,,,,,,,,,
1-May-12,0,A6,J,6,X,,,,,,,,,,,,
1-May-12,0,A6,J,7,X,,,,,,,,,,,,
1-May-12,0,A6,J,8,X,,,,,,,,,,,,
1-May-12,0,A6,J,9,X,,,,,,,,,,,,
1-May-12,0,A6,J,10,X,,,,,,,,,,,,
1-May-12,0,A6,J,11,X,,,,,,,,,,,,
1-May-12,0,A6,J,12,X,,,,,,,,,,,,
1-May-12,0,A6,K,1,X,,,,,,,,,,,,
1-May-12,0,A6,K,2,X,,,,,,,,,,,,
1-May-12,0,A6,K,3,X,,,,,,,,,,,,
1-May-12,0,A6,K,4,X,,,,,,,,,,,,
1-May-12,0,A6,K,5,X,,,,,,,,,,,,
1-May-12,0,A6,K,6,X,,,,,,,,,,,,
1-May-12,0,A6,K,7,X,,,,,,,,,,,,
1-May-12,0,A6,K,8,X,,,,,,,,,,,,
1-May-12,0,A6,K,9,X,,,,,,,,,,,,
1-May-12,0,A6,K,10,X,,,,,,,,,,,,
1-May-12,0,A6,K,11,X,,,,,,,,,,,,
1-May-12,0,A6,L,1,X,,,,,,,,,,,,
1-May-12,0,A6,L,2,X,,,,,,,,,,,,
1-May-12,0,A6,L,3,X,,,,,,,,,,,,
1-May-12,0,A6,L,4,X,,,,,,,,,,,,
1-May-12,0,A6,L,5,X,,,,,,,,,,,,
1-May-12,0,A6,L,6,X,,,,,,,,,,,,
1-May-12,0,A6,L,7,X,,,,,,,,,,,,
1-May-12,0,A6,L,8,X,,,,,,,,,,,,
1-May-12,0,A6,L,9,X,,,,,,,,,,,,
1-May-12,0,A6,L,10,X,,,,,,,,,,,,
1-May-12,0,A6,L,11,X,,,,,,,,,,,,
1-May-12,0,A6,L,12,X,,,,,,,,,,,,
1-May-12,0,A6,M,1,X,,,,,,,,,,,,
1-May-12,0,A6,M,2,X,,,,,,,,,,,,
1-May-12,0,A6,M,3,X,,,,,,,,,,,,
1-May-12,0,A6,M,4,X,,,,,,,,,,,,
1-May-12,0,A6,M,5,X,,,,,,,,,,,,
1-May-12,0,A6,M,6,X,,,,,,,,,,,,
1-May-12,0,A6,M,7,X,,,,,,,,,,,,
1-May-12,0,A6,M,8,X,,,,,,,,,,,,
1-May-12,0,A6,M,9,X,,,,,,,,,,,,
1-May-12,0,A6,M,10,X,,,,,,,,,,,,
1-May-12,0,A6,M,11,X,,,,,,,,,,,,
1-May-12,0,A7,A,1,X,,,,,,,,,,,,
1-May-12,0,A7,A,2,X,,,,,,,,,,,,
1-May-12,0,A7,A,3,X,,,,,,,,,,,,
1-May-12,0,A7,A,4,X,,,,,,,,,,,,
1-May-12,0,A7,A,5,X,,,,,,,,,,,,
1-May-12,0,A7,A,6,X,,,,,,,,,,,,
1-May-12,0,A7,A,7,X,,,,,,,,,,,,
1-May-12,0,A7,A,8,X,,,,,,,,,,,,
1-May-12,0,A7,A,9,X,,,,,,,,,,,,
1-May-12,0,A7,A,10,X,,,,,,,,,,,,
1-May-12,0,A7,A,11,X,,,,,,,,,,,,
1-May-12,0,A7,B,1,X,,,,,,,,,,,,
1-May-12,0,A7,B,2,X,,,,,,,,,,,,
1-May-12,0,A7,B,3,X,,,,,,,,,,,,
1-May-12,0,A7,B,4,X,,,,,,,,,,,,
1-May-12,0,A7,B,5,X,,,,,,,,,,,,
1-May-12,0,A7,B,6,X,,,,,,,,,,,,
1-May-12,0,A7,B,7,X,,,,,,,,,,,,
1-May-12,0,A7,B,8,X,,,,,,,,,,,,
1-May-12,0,A7,B,9,X,,,,,,,,,,,,
1-May-12,0,A7,B,10,X,,,,,,,,,,,,
1-May-12,0,A7,B,11,X,,,,,,,,,,,,
1-May-12,0,A7,B,12,X,,,,,,,,,,,,
1-May-12,0,A7,C,1,X,,,,,,,,,,,,
1-May-12,0,A7,C,2,X,,,,,,,,,,,,
1-May-12,0,A7,C,3,X,,,,,,,,,,,,
1-May-12,0,A7,C,4,X,,,,,,,,,,,,
1-May-12,0,A7,C,5,X,,,,,,,,,,,,
1-May-12,0,A7,C,6,X,,,,,,,,,,,,
1-May-12,0,A7,C,7,X,,,,,,,,,,,,
1-May-12,0,A7,C,8,X,,,,,,,,,,,,
1-May-12,0,A7,C,9,X,,,,,,,,,,,,
1-May-12,0,A7,C,10,X,,,,,,,,,,,,
1-May-12,0,A7,C,11,X,,,,,,,,,,,,
1-May-12,0,A7,D,1,X,,,,,,,,,,,,
1-May-12,0,A7,D,2,X,,,,,,,,,,,,
1-May-12,0,A7,D,3,X,,,,,,,,,,,,
1-May-12,0,A7,D,4,X,,,,,,,,,,,,
1-May-12,0,A7,D,5,X,,,,,,,,,,,,
1-May-12,0,A7,D,6,X,,,,,,,,,,,,
1-May-12,0,A7,D,7,X,,,,,,,,,,,,
1-May-12,0,A7,D,8,X,,,,,,,,,,,,
1-May-12,0,A7,D,9,X,,,,,,,,,,,,
1-May-12,0,A7,D,10,X,,,,,,,,,,,,
1-May-12,0,A7,D,11,X,,,,,,,,,,,,
1-May-12,0,A7,D,12,X,,,,,,,,,,,,
1-May-12,0,A7,E,1,X,,,,,,,,,,,,
1-May-12,0,A7,E,2,X,,,,,,,,,,,,
1-May-12,0,A7,E,3,X,,,,,,,,,,,,
1-May-12,0,A7,E,4,X,,,,,,,,,,,,
1-May-12,0,A7,E,5,X,,,,,,,,,,,,
1-May-12,0,A7,E,6,X,,,,,,,,,,,,
1-May-12,0,A7,E,7,X,,,,,,,,,,,,
1-May-12,0,A7,E,8,X,,,,,,,,,,,,
1-May-12,0,A7,E,9,X,,,,,,,,,,,,
1-May-12,0,A7,E,10,X,,,,,,,,,,,,
1-May-12,0,A7,E,11,X,,,,,,,,,,,,
